http://dbpedia.org/resource/George_M._Stratton,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Heinrich_Klüver,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Heinz_von_Foerster,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Werner_Rolfinck,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Archiv_für_Begriffsgeschichte,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Giulio_Giorello,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Georg_Kreisel,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Margaret_Dauler_Wilson,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Contemporary_Pragmatism,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Continent_(journal),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Croatian_Journal_of_Philosophy,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Franz_Samuel_Karpe,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philo_(journal),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophers'_Imprint,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophia_Reformata,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Explorations,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Inquiry,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Issues,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Papers,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Perspectives,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Psychology_(journal),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Topics,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophical_Writings,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
"http://dbpedia.org/resource/Philosophy,_Psychiatry,_&_Psychology",http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_&_Public_Affairs,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_&_Rhetoric,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_&_Social_Criticism,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_(journal),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_East_and_West,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_Pathways,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_and_Literature,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_and_Theology,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_in_Review,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
http://dbpedia.org/resource/Philosophy_in_the_Contemporary_World,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Philosophy
